"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"691","Sildenafil treatment(wiki)","0.13847837985769","0.404047114913721","0.841643582640813","1.28883030320525","252","3","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"692","SLC transporter disorders(reactome)","0.000473484848484848","0.016968931741659","0.722054765192774","1.91073184647936","0","84","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"", ""hmdb:HMDB0000883"", ""hmdb:HMDB0250806"")"
"693","SLC-mediated transmembrane transport(reactome)","0.00044404973357016","0.016968931741659","0.646924571337712","1.81270191011779","0","131","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000034"", ""hmdb:HMDB0000630"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0001256"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"", ""hmdb:HMDB0000883"", 
""hmdb:HMDB0250806"", ""hmdb:HMDB0000251"")"
"694","Small cell lung cancer(wiki)","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"695","Small ligand GPCRs(wiki)","0.0601307189542484","0.23183162528372","-0.96909594095941","-1.29068105672252","91","1","hmdb:HMDB0001389"
"696","Smooth Muscle Contraction(reactome)","0.109002169197397","0.342247518860499","0.787681313078437","1.33402387979166","200","6","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0014865"")"
"697","Smooth Muscle Contraction(wiki)","0.0207991242474001","0.101927200041127","0.942572717383689","1.4433856637116","37","3","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0001429"")"
"698","Starch and sucrose metabolism(kegg)","0.0785824345146379","0.271900394619637","0.614916979952309","1.3774084744303","152","29","c(""hmdb:HMDB0001565"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0013960"")"
"699","Steroid Biosynthesis(kegg)","0.000904159132007233","0.016968931741659","-0.842611599804848","-1.79704962789743","0","15","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0242506"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0002027"", ""hmdb:HMDB0000876"", ""hmdb:HMDB0000032"")"
"700","Steroid biosynthesis(wiki)","0.00475938656795346","0.0373590786351745","0.878220427560056","1.58971681921316","8","9","c(""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0000374"")"
"701","STING pathway in Kawasaki-like disease and COVID-19(wiki)","0.068936170212766","0.257458454647256","-0.916435826408126","-1.42309608598312","80","3","c(""hmdb:HMDB0242506"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0000876"")"
"702","Sudden infant death syndrome (SIDS) susceptibility pathways(wiki)","0.155236576289208","0.442748691860217","0.684505373573619","1.29793312791617","291","12","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0001934"", ""hmdb:HMDB0243542"", ""hmdb:HMDB0000929"", ""hmdb:HMDB0013609"", ""hmdb:HMDB0030396"", ""hmdb:HMDB0000112"")"
"703","Sulfation biotransformation reaction(wiki)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"704","Sulfide oxidation to sulfate(reactome)","0.0247844827586207","0.117094631103252","0.913383777153092","1.45991278269016","45","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0304277"")"
"705","Sulfur amino acid metabolism(reactome)","0.0695876288659794","0.25880178953511","0.609322194586156","1.39707753551231","134","33","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0002034"", ""hmdb:HMDB0000251"", ""hmdb:HMDB0000963"", ""hmdb:HMDB0001299"", ""hmdb:HMDB0062647"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0304277"")"
"706","Sulfur amino acid metabolism(wiki)","0.0789338800615069","0.271900394619637","0.597477126253572","1.38027306073512","153","35","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0002034"", ""hmdb:HMDB0000251"", ""hmdb:HMDB0000963"", ""hmdb:HMDB0001299"", ""hmdb:HMDB0062647"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0304277"")"
"707","Sulfur metabolism(kegg)","0.245949074074074","0.559762018936351","0.823257960313798","1.19264377155257","424","2","c(""hmdb:HMDB0060015"", ""hmdb:HMDB0304277"")"
"708","SUMO E3 ligases SUMOylate target proteins(reactome)","0.000886524822695035","0.016968931741659","-0.914450901046201","-1.79213208607327","0","10","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"")"
"709","SUMO is conjugated to E1 (UBA2:SAE1)(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"710","SUMOylation(reactome)","0.00980392156862745","0.0573998576328221","-0.790308566463707","-1.6349711315342","10","13","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"")"
"711","SUMOylation(wiki)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"712","SUMOylation of intracellular receptors(reactome)","0.000886524822695035","0.016968931741659","-0.914450901046201","-1.79213208607327","0","10","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"")"
"713","SUMOylation of intracellular receptors(wiki)","0.000886524822695035","0.016968931741659","-0.914450901046201","-1.79213208607327","0","10","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"")"
"714","Surfactant metabolism(reactome)","0.00921908893709327","0.0563953923255292","0.899154246596661","1.52281540346328","16","6","c(""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"")"
"715","Surfactant metabolism(wiki)","0.00921908893709327","0.0563953923255292","0.899154246596661","1.52281540346328","16","6","c(""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"")"
"716","Synaptic adhesion-like molecules(reactome)","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"717","Synaptic adhesion-like molecules(wiki)","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"718","Synaptic vesicle pathway(wiki)","0.208981001727116","0.542006282257169","-0.739839088006308","-1.31922037842297","241","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"719","Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)(reactome)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"720","Synthesis of 12-eicosatetraenoic acid derivatives(reactome)","0.00700431034482759","0.046764770890745","0.947929519860068","1.51512919076195","12","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"721","Synthesis of 15-eicosatetraenoic acid derivatives(reactome)","0.00700431034482759","0.046764770890745","0.947929519860068","1.51512919076195","12","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"722","Synthesis of 5-eicosatetraenoic acids(reactome)","0.00700431034482759","0.046764770890745","0.947929519860068","1.51512919076195","12","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"723","Synthesis of active ubiquitin: roles of E1 and E2 enzymes(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"724","Synthesis of bile acids and bile salts(reactome)","0.000922509225092251","0.016968931741659","-0.831248873435629","-1.8558778083568","0","19","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"725","Synthesis of bile acids and bile salts via 24-hydroxycholesterol(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"726","Synthesis of bile acids and bile salts via 27-hydroxycholesterol(reactome)","0.00089126559714795","0.016968931741659","-0.960556844547564","-2.01974307587998","0","14","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"727","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol(reactome)","0.000922509225092251","0.016968931741659","-0.831248873435629","-1.8558778083568","0","19","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"728","Synthesis of ceramides and 1-deoxyceramides(wiki)","0.259325044404973","0.570065215333857","-0.686527681567034","-1.24956053833478","291","7","c(""hmdb:HMDB0006752"", ""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000161"")"
"729","Synthesis of CL(reactome)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"730","Synthesis of DNA(reactome)","0.0889008620689655","0.294395413743683","0.846551574594693","1.35309110570083","164","4","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"731","Synthesis of DNA(wiki)","0.0889008620689655","0.294395413743683","0.846551574594693","1.35309110570083","164","4","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"732","Synthesis of dolichyl-phosphate-glucose(reactome)","0.0346507850568489","0.147765607429928","0.874768946395564","1.43995483121253","63","5","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0249121"")"
"733","Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)(reactome)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"734","Synthesis of GDP-mannose(reactome)","0.00846113167636171","0.0526668336626866","0.860711836815174","1.55802352181949","15","9","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"")"
"735","Synthesis of Hepoxilins (HX) and Trioxilins (TrX)(reactome)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"736","Synthesis of IP2, IP, and Ins in the cytosol(reactome)","0.0417106652587117","0.170888499235461","0.727653893815065","1.47669984978387","78","17","c(""hmdb:HMDB0000213"", ""hmdb:HMDB0001313"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0002985"", ""hmdb:HMDB0006814"", ""hmdb:HMDB0242486"", ""hmdb:HMDB0242558"")"
"737","Synthesis of Ketone Bodies(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"738","Synthesis of Leukotrienes (LT) and Eoxins (EX)(reactome)","0.00947368421052632","0.0566654481312043","0.868517039908019","1.54524213262679","17","8","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0004234"")"
"739","Synthesis of PA(reactome)","0.0835129310344828","0.285191701043436","0.850227917620647","1.35896721201166","154","4","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0001429"")"
"740","Synthesis of PC(reactome)","0.00581702802749868","0.0430886769122063","0.866511027854918","1.56852096784147","10","9","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000097"")"
"741","Synthesis of PE(reactome)","0.00433134813210612","0.0351429788329916","0.929052501370255","1.5293108463789","7","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000224"")"
"742","Synthesis of PG(reactome)","0.00324851109907959","0.030491315818874","0.935902444134994","1.54058651890736","5","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000097"")"
"743","Synthesis of PI(reactome)","0.00159489633173844","0.0209303423105965","0.879640043879539","1.66794008881523","2","12","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"744","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)(reactome)","0.000516262261228704","0.016968931741659","0.857376428999493","1.83617305858933","0","23","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0002710"", ""hmdb:HMDB0002752"", ""hmdb:HMDB0004236"", ""hmdb:HMDB0004238"", ""hmdb:HMDB0060046"", ""hmdb:HMDB0060095"", ""hmdb:HMDB0062298"", ""hmdb:HMDB0242292"", ""hmdb:HMDB0247117"", ""hmdb:HMDB0247550"", ""hmdb:HMDB0302203"", ""hmdb:HMDB0302205"", ""hmdb:HMDB0005079"", ""hmdb:HMDB0247553"")"
"745","Synthesis of PS(reactome)","0.0896130346232179","0.294395413743683","0.95479704797048","1.27231055160431","131","1","hmdb:HMDB0000097"
"746","Synthesis of substrates in N-glycan biosythesis(reactome)","0.00410677618069815","0.0350260622334544","0.726310311633464","1.64111128236784","7","30","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0001254"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"")"
"747","Synthesis of UDP-N-acetyl-glucosamine(reactome)","0.199789695057834","0.524573042791666","0.608427008509243","1.24817047550798","379","18","c(""hmdb:HMDB0001254"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0257695"")"
"748","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)(reactome)","0.0020746887966805","0.0242022401397018","0.786196693173849","1.71558739347047","3","25","c(""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"749","T cell modulation in pancreatic cancer(wiki)","0.00106723585912487","0.016968931741659","0.914420523578388","1.68358951538149","1","10","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"750","TAK1 activates NF-kB by phosphorylation and activation of IKK complex(wiki)","0.116319444444444","0.352736229819563","0.904014766958929","1.30963517291003","200","2","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"751","TAK1-dependent IKK and NF-kappa-B activation(reactome)","0.116319444444444","0.352736229819563","0.904014766958929","1.30963517291003","200","2","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"752","TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P(reactome)","0.0941434044882321","0.305320657334778","0.873499538319483","1.33761214134083","171","3","c(""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0257695"")"
"753","TCA cycle (aka Krebs or citric acid cycle)(wiki)","0.0434027777777778","0.175791159309995","0.949156690979756","1.37503172795678","74","2","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0001429"")"
"754","TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)(wiki)","0.0695043103448276","0.25880178953511","0.864616309049689","1.38196498917285","128","4","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0003974"", ""hmdb:HMDB0304444"")"
"755","Telomere C-strand (Lagging Strand) Synthesis(reactome)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"756","Telomere Maintenance(reactome)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"757","Telomere Maintenance(wiki)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"758","Termination of O-glycan biosynthesis(reactome)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"759","Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation(reactome)","0.284648187633262","0.603227688020723","0.675640811541356","1.17241524696461","533","7","c(""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"760","TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation(reactome)","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"761","The citric acid (TCA) cycle and respiratory electron transport(reactome)","0.00210970464135021","0.0242022401397018","0.833331683965175","1.64770099276017","3","15","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0304324"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"762","The phototransduction cascade(reactome)","0.00951877313590693","0.0566654481312043","0.858962000996118","1.55485604433306","17","9","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000939"")"
"763","The retinoid cycle in cones (daylight vision)(reactome)","0.284951974386339","0.603227688020723","0.644364257891198","1.18637419075732","533","10","c(""hmdb:HMDB0000305"", ""hmdb:HMDB0006216"", ""hmdb:HMDB0006217"", ""hmdb:HMDB0006221"", ""hmdb:HMDB0247586"")"
"764","Thermogenesis(wiki)","0.0240128068303095","0.114821345867841","0.808093659063151","1.48782532408718","44","10","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0004080"", ""hmdb:HMDB0247676"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0001934"", ""hmdb:HMDB0062634"", ""hmdb:HMDB0243542"", ""hmdb:HMDB0000058"")"
"765","Thiamine metabolic pathways(wiki)","0.0256136606189968","0.118638730908878","0.804558834006983","1.48131716482148","47","10","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0249121"")"
"766","Threonine catabolism(reactome)","0.206896551724138","0.538963998177123","0.775156125634844","1.23897573473676","383","4","c(""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"767","Threonine catabolism(wiki)","0.206896551724138","0.538963998177123","0.775156125634844","1.23897573473676","383","4","c(""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"768","Thyroid hormones production and peripheral downstream signaling effects(wiki)","0.16087962962963","0.450869609736118","0.873225117447528","1.26503058299016","277","2","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000058"")"
"769","TNF-alpha signaling pathway(wiki)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"770","Tolerance by Mtb to nitric oxide produced by macrophages(reactome)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"771","Toll Like Receptor 10 (TLR10) Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"772","Toll Like Receptor 2 (TLR2) Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"773","Toll Like Receptor 3 (TLR3) Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"774","Toll Like Receptor 4 (TLR4) Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"775","Toll Like Receptor 5 (TLR5) Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"776","Toll Like Receptor 7/8 (TLR7/8) Cascade(reactome)","0.158635625338387","0.447407948092683","0.779278536230828","1.28276832154303","292","5","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"", ""hmdb:HMDB0014862"")"
"777","Toll Like Receptor 9 (TLR9) Cascade(reactome)","0.158635625338387","0.447407948092683","0.779278536230828","1.28276832154303","292","5","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"", ""hmdb:HMDB0014862"")"
"778","Toll Like Receptor TLR1:TLR2 Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"779","Toll Like Receptor TLR6:TLR2 Cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"780","Toll-like Receptor Cascades(reactome)","0.158635625338387","0.447407948092683","0.779278536230828","1.28276832154303","292","5","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"", ""hmdb:HMDB0014862"")"
"781","TP53 Regulates Metabolic Genes(reactome)","0.00831600831600832","0.0519457702556294","0.765886903879578","1.60474494865436","15","20","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"782","TP53 Regulates Metabolic Genes(wiki)","0.0135205408216329","0.0738013520540822","0.740543325353797","1.57415133004486","25","22","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"783","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation(reactome)","0.158635625338387","0.447407948092683","0.779278536230828","1.28276832154303","292","5","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"", ""hmdb:HMDB0014862"")"
"784","TRAF6 mediated NF-kB activation(reactome)","0.116319444444444","0.352736229819563","0.904014766958929","1.30963517291003","200","2","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"785","Trans-sulfuration pathway(wiki)","0.0175438596491228","0.0907370466983786","0.798646106387384","1.51436245642557","32","12","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000251"", ""hmdb:HMDB0000742"")"
